filename,x_size,y_size,z_size,x_spacing,y_spacing,z_spacing
LNDb-0293.nii.gz,512,512,306,0.6816406,0.6816406,1.0
LNDb-0110.nii.gz,512,512,306,0.71835935,0.71835935,1.0
LNDb-0063.nii.gz,512,512,347,0.82421875,0.82421875,1.0
LNDb-0023.nii.gz,512,512,286,0.65234375,0.65234375,1.0
LNDb-0150.nii.gz,756,512,306,0.4887037,0.4886543,0.999761
LNDb-0285.nii.gz,804,512,395,0.43317577,0.43317538,0.9995449
LNDb-0038.nii.gz,512,512,321,0.49804688,0.49804688,1.0
LNDb-0205.nii.gz,512,512,273,0.7011719,0.7011719,1.0
LNDb-0078.nii.gz,512,512,251,0.89453125,0.89453125,1.0
LNDb-0190.nii.gz,512,512,317,0.78515625,0.78515625,1.0
LNDb-0056.nii.gz,512,512,293,0.6113281,0.6113281,1.0
LNDb-0125.nii.gz,512,512,261,0.51171875,0.51171875,1.0
LNDb-0165.nii.gz,621,512,321,0.568409,0.5685117,0.99962693
LNDb-0016.nii.gz,512,512,326,0.6035156,0.6035156,1.0
LNDb-0230.nii.gz,622,512,356,0.5842695,0.5842701,1.0004249
LNDb-0096.nii.gz,512,512,315,0.609375,0.609375,1.0
LNDb-0303.nii.gz,665,512,341,0.5708086,0.570809,1.0001125
LNDb-0270.nii.gz,678,512,369,0.53834766,0.5383481,0.8000625
LNDb-0226.nii.gz,666,512,276,0.49703515,0.49703452,1.0003124
LNDb-0168.nii.gz,599,512,309,0.6237362,0.624207,1.0
LNDb-0080.nii.gz,512,512,313,0.6953125,0.6953125,1.0
LNDb-0128.nii.gz,512,512,343,0.8769531,0.8769531,1.0
LNDb-0266.nii.gz,512,512,264,0.6269531,0.6269531,1.0
LNDb-0040.nii.gz,512,512,290,0.5839844,0.5839844,1.0
LNDb-0133.nii.gz,512,512,340,0.625,0.625,1.0
LNDb-0144.nii.gz,618,512,341,0.6163835,0.616627,0.999801
LNDb-0291.nii.gz,620,512,281,0.58548385,0.5859375,1.0
LNDb-0037.nii.gz,512,512,316,0.71875,0.71875,1.0
LNDb-0077.nii.gz,512,512,278,0.65234375,0.65234375,1.0
LNDb-0104.nii.gz,512,512,301,0.6855469,0.6855469,1.0
LNDb-0251.nii.gz,651,512,329,0.5176641,0.5176636,1.0000405
LNDb-0184.nii.gz,512,512,373,0.6484375,0.6484375,1.0
LNDb-0211.nii.gz,567,512,308,0.6843047,0.68430513,1.0
LNDb-0109.nii.gz,512,512,345,0.68125,0.68125,1.0
LNDb-0247.nii.gz,621,512,318,0.5643633,0.56436396,1.0
LNDb-0192.nii.gz,804,512,368,0.44402984,0.44420704,1.0002204
LNDb-0207.nii.gz,512,512,350,0.7441406,0.7441406,1.0
LNDb-0149.nii.gz,512,512,318,0.6484375,0.6484375,1.0
LNDb-0152.nii.gz,742,512,281,0.48607817,0.48583204,1.0
LNDb-0287.nii.gz,690,512,333,0.52463675,0.5246362,0.99973047
LNDb-0021.nii.gz,512,512,328,0.65234375,0.65234375,1.0
LNDb-0061.nii.gz,512,512,362,0.671875,0.671875,1.0
LNDb-0189.nii.gz,512,512,298,0.78515625,0.78515625,1.0
LNDb-0112.nii.gz,512,512,306,0.7421875,0.7421875,1.0
LNDb-0220.nii.gz,512,512,305,0.7480469,0.7480469,1.0
LNDb-0086.nii.gz,512,512,257,0.65234375,0.65234375,1.0
LNDb-0260.nii.gz,615,512,264,0.60975784,0.6097577,1.000181
LNDb-0046.nii.gz,512,512,328,0.7441406,0.7441406,1.0
LNDb-0135.nii.gz,512,512,317,0.8183594,0.8183594,1.0
LNDb-0308.nii.gz,512,512,338,0.6640625,0.6640625,1.0
LNDb-0175.nii.gz,594,512,303,0.48821548,0.4880703,1.0
LNDb-0006.nii.gz,512,512,328,0.78125,0.78125,1.0
LNDb-0050.nii.gz,512,512,333,0.5234375,0.5234375,1.0
LNDb-0123.nii.gz,512,512,333,0.65234375,0.65234375,1.0
LNDb-0163.nii.gz,648,512,313,0.53393984,0.53358597,0.99968946
LNDb-0010.nii.gz,512,512,293,0.65234375,0.65234375,1.0
LNDb-0178.nii.gz,714,512,368,0.44892016,0.44871876,1.000085
LNDb-0090.nii.gz,512,512,315,0.7675781,0.7675781,1.0
LNDb-0138.nii.gz,512,512,296,0.65625,0.65625,1.0
LNDb-0305.nii.gz,512,512,308,0.7734375,0.7734375,1.0
LNDb-0276.nii.gz,742,512,318,0.46865234,0.46865228,0.9995804
LNDb-0194.nii.gz,615,512,313,0.5543724,0.5542207,1.000181
LNDb-0201.nii.gz,619,512,324,0.5914453,0.59144586,0.9995789
LNDb-0281.nii.gz,686,512,316,0.50728905,0.50728863,0.99968946
LNDb-0154.nii.gz,575,512,297,0.60067827,0.60119724,1.0001609
LNDb-0027.nii.gz,512,512,328,0.65234375,0.65234375,1.0
LNDb-0067.nii.gz,512,512,333,0.7050781,0.7050781,1.0
LNDb-0114.nii.gz,596,512,341,0.6510067,0.6515332,1.000052
LNDb-0297.nii.gz,512,512,319,0.68359375,0.68359375,1.0
LNDb-0142.nii.gz,578,512,326,0.6262976,0.62681055,0.99968547
LNDb-0031.nii.gz,512,512,353,0.6074219,0.6074219,1.0
LNDb-0071.nii.gz,512,512,375,0.65234375,0.65234375,1.0
LNDb-0102.nii.gz,512,512,335,0.69921875,0.69921875,1.0
LNDb-0119.nii.gz,643,512,315,0.53532815,0.53573245,1.0
LNDb-0182.nii.gz,512,512,311,0.57421875,0.57421875,1.0
LNDb-0217.nii.gz,600,512,357,0.53833205,0.5383317,1.0003145
LNDb-0159.nii.gz,598,512,298,0.6103679,0.610125,1.000203
LNDb-0004.nii.gz,512,512,322,0.7128906,0.7128906,1.0
LNDb-0239.nii.gz,650,512,311,0.49384767,0.4938477,1.000182
LNDb-0177.nii.gz,596,512,303,0.6191275,0.61957616,0.9995454
LNDb-0137.nii.gz,619,512,275,0.55250406,0.552625,1.0000175
LNDb-0044.nii.gz,512,512,290,0.51171875,0.51171875,1.0
LNDb-0279.nii.gz,705,512,381,0.43278906,0.43278864,1.0000175
LNDb-0262.nii.gz,640,512,300,0.5828125,0.5828125,1.0
LNDb-0311.nii.gz,512,512,329,0.703125,0.703125,1.0
LNDb-0084.nii.gz,512,512,297,0.65234375,0.65234375,1.0
LNDb-0222.nii.gz,715,512,340,0.48541015,0.4854098,1.000181
LNDb-0049.nii.gz,512,512,350,0.7167969,0.7167969,1.0
LNDb-0274.nii.gz,657,512,293,0.5753437,0.57534397,1.0002204
LNDb-0307.nii.gz,627,512,341,0.612625,0.6126252,1.00005
LNDb-0092.nii.gz,512,512,290,0.65234375,0.65234375,1.0
LNDb-0009.nii.gz,512,512,328,0.65234375,0.65234375,1.0
LNDb-0234.nii.gz,643,512,276,0.5194414,0.51944166,1.000146
LNDb-0012.nii.gz,512,512,357,0.7285156,0.7285156,1.0
LNDb-0161.nii.gz,512,512,255,0.6035156,0.6035156,1.0
LNDb-0089.nii.gz,512,512,328,0.69140625,0.69140625,1.0
LNDb-0121.nii.gz,557,512,357,0.72388333,0.7244258,0.999927
LNDb-0052.nii.gz,512,512,279,0.65234375,0.65234375,1.0
LNDb-0116.nii.gz,512,512,277,0.5847656,0.5847656,1.0
LNDb-0065.nii.gz,512,512,328,0.65234375,0.65234375,1.0
LNDb-0258.nii.gz,655,512,344,0.4355039,0.4355038,1.0004069
LNDb-0025.nii.gz,512,512,328,0.7949219,0.7949219,1.0
LNDb-0218.nii.gz,639,512,321,0.53833985,0.5383396,1.0000405
LNDb-0283.nii.gz,705,512,372,0.48510545,0.48510498,1.0
LNDb-0156.nii.gz,686,512,286,0.51895046,0.5186777,1.000288
LNDb-0298.nii.gz,625,512,347,0.6526133,0.6526128,1.0
LNDb-0203.nii.gz,540,512,272,0.7120156,0.7120148,1.0
LNDb-0243.nii.gz,543,512,332,0.65579295,0.6557937,1.0
LNDb-0028.nii.gz,512,512,364,0.71875,0.71875,1.0
LNDb-0215.nii.gz,589,512,292,0.5514531,0.5514533,1.0002
LNDb-0068.nii.gz,512,512,333,0.6582031,0.6582031,1.0
LNDb-0180.nii.gz,660,512,349,0.60711366,0.6071074,1.0004519
LNDb-0255.nii.gz,521,512,323,0.7293672,0.7293666,1.0
LNDb-0100.nii.gz,512,512,323,0.6425781,0.6425781,1.0
LNDb-0073.nii.gz,512,512,299,0.76953125,0.76953125,1.0
LNDb-0295.nii.gz,646,512,276,0.60032034,0.60032046,1.0003924
LNDb-0140.nii.gz,660,512,355,0.57198334,0.5717539,1.0001545
LNDb-0198.nii.gz,569,512,265,0.53954303,0.53978515,1.0
LNDb-0070.nii.gz,512,512,327,0.53125,0.53125,1.0
LNDb-0103.nii.gz,512,512,353,0.7421875,0.7421875,1.0
LNDb-0143.nii.gz,607,512,302,0.5892603,0.5893496,1.0
LNDb-0296.nii.gz,591,512,310,0.62683594,0.6268359,1.000059
LNDb-0030.nii.gz,512,512,363,0.7578125,0.7578125,1.0
LNDb-0216.nii.gz,613,512,264,0.6329531,0.6329527,1.000098
LNDb-0158.nii.gz,548,512,317,0.5851369,0.5855078,1.0
LNDb-0118.nii.gz,512,512,340,0.7109375,0.7109375,1.0
LNDb-0256.nii.gz,720,512,316,0.504168,0.50416803,1.000162
LNDb-0183.nii.gz,648,512,313,0.53393984,0.53358597,0.99968946
LNDb-0200.nii.gz,512,512,333,0.69140625,0.69140625,1.0
LNDb-0240.nii.gz,581,512,292,0.5864414,0.5864406,1.0005139
LNDb-0195.nii.gz,594,512,303,0.48821548,0.4880703,1.0
LNDb-0066.nii.gz,512,512,276,0.71484375,0.71484375,1.0
LNDb-0115.nii.gz,512,512,423,0.6230469,0.6230469,0.7
LNDb-0155.nii.gz,697,512,345,0.47885367,0.47876954,1.0
LNDb-0280.nii.gz,681,512,303,0.515418,0.5154185,0.9996134
LNDb-0026.nii.gz,512,512,328,0.65234375,0.65234375,1.0
LNDb-0162.nii.gz,512,512,311,0.57421875,0.57421875,1.0
LNDb-0011.nii.gz,512,512,342,0.59375,0.59375,1.0
LNDb-0051.nii.gz,512,512,287,0.65234375,0.65234375,1.0
LNDb-0122.nii.gz,512,512,351,0.8082031,0.8082031,1.0
LNDb-0304.nii.gz,634,512,316,0.54186326,0.5418628,1.0
LNDb-0139.nii.gz,721,512,285,0.53516227,0.5351836,1.0002725
LNDb-0277.nii.gz,707,512,304,0.45827344,0.458273,1.0002509
LNDb-0237.nii.gz,737,512,367,0.5061055,0.50610584,0.9998025
LNDb-0091.nii.gz,512,512,343,0.65234375,0.65234375,1.0
LNDb-0179.nii.gz,569,512,265,0.53954303,0.53978515,1.0
LNDb-0312.nii.gz,692,512,302,0.52745706,0.52745664,1.000353
LNDb-0261.nii.gz,569,512,364,0.65905076,0.65905094,1.0002664
LNDb-0221.nii.gz,588,512,311,0.53698826,0.5369881,0.9996734
LNDb-0087.nii.gz,512,512,353,0.7246094,0.7246094,1.0
LNDb-0174.nii.gz,615,512,313,0.5543724,0.5542207,1.000181
LNDb-0007.nii.gz,512,512,263,0.65234375,0.65234375,1.0
LNDb-0047.nii.gz,512,512,324,0.6503906,0.6503906,1.0
LNDb-0309.nii.gz,631,512,334,0.5973203,0.59732014,1.0005119
LNDb-0134.nii.gz,512,512,269,0.6347656,0.6347656,1.0
LNDb-0254.nii.gz,549,512,276,0.70410156,0.704102,1.0
LNDb-0181.nii.gz,512,512,255,0.6035156,0.6035156,1.0
LNDb-0069.nii.gz,512,512,293,0.59375,0.59375,1.0
LNDb-0214.nii.gz,564,512,306,0.68794143,0.6879415,1.0
LNDb-0029.nii.gz,512,512,335,0.7011719,0.7011719,1.0
LNDb-0032.nii.gz,512,512,328,0.6230469,0.6230469,1.0
LNDb-0141.nii.gz,623,512,312,0.47369343,0.4733379,1.0001525
LNDb-0294.nii.gz,512,512,268,0.7285156,0.7285156,1.0
LNDb-0101.nii.gz,512,512,344,0.6855469,0.6855469,1.0
LNDb-0072.nii.gz,512,512,316,0.73828125,0.73828125,1.0
LNDb-0219.nii.gz,617,512,313,0.60453904,0.6045397,1.0001125
LNDb-0024.nii.gz,512,512,358,0.73046875,0.73046875,1.0
LNDb-0157.nii.gz,632,512,256,0.56178796,0.5617207,1.0
LNDb-0282.nii.gz,512,512,333,0.69140625,0.69140625,1.0
LNDb-0117.nii.gz,512,512,295,0.64453125,0.64453125,1.0
LNDb-0259.nii.gz,645,512,301,0.5271328,0.52713335,1.000162
LNDb-0064.nii.gz,512,512,352,0.65234375,0.65234375,1.0
LNDb-0299.nii.gz,512,512,349,0.7372031,0.7372031,1.0
LNDb-0202.nii.gz,641,512,289,0.55066794,0.5506677,1.0
LNDb-0093.nii.gz,512,512,313,0.7285156,0.7285156,1.0
LNDb-0235.nii.gz,609,512,324,0.58504295,0.5850427,1.0000246
LNDb-0008.nii.gz,512,512,328,0.65234375,0.65234375,1.0
LNDb-0275.nii.gz,512,512,320,0.6464844,0.6464844,1.0
LNDb-0048.nii.gz,512,512,316,0.7128906,0.7128906,1.0
LNDb-0306.nii.gz,751,512,332,0.48202345,0.48202395,0.9998415
LNDb-0120.nii.gz,512,512,347,0.6738281,0.6738281,1.0
LNDb-0053.nii.gz,512,512,328,0.8828125,0.8828125,1.0
LNDb-0013.nii.gz,512,512,384,0.65234375,0.65234375,1.0
LNDb-0088.nii.gz,512,512,335,0.7421875,0.7421875,1.0
LNDb-0160.nii.gz,660,512,349,0.60711366,0.6071074,1.0004519
LNDb-0136.nii.gz,633,512,345,0.71453553,0.7143848,1.0001825
LNDb-0278.nii.gz,635,512,274,0.49448827,0.49448818,1.0004804
LNDb-0045.nii.gz,512,512,368,0.65234375,0.65234375,1.0
LNDb-0238.nii.gz,619,512,260,0.5767383,0.5767383,0.99972445
LNDb-0005.nii.gz,512,512,334,0.6972656,0.6972656,1.0
LNDb-0085.nii.gz,512,512,284,0.6230469,0.6230469,1.0
LNDb-0223.nii.gz,512,512,306,0.65625,0.65625,1.0
LNDb-0263.nii.gz,626,512,296,0.5216836,0.5216837,1.0003664
LNDb-0310.nii.gz,512,512,300,0.72265625,0.72265625,1.0
LNDb-0022.nii.gz,512,512,319,0.65234375,0.65234375,1.0
LNDb-0284.nii.gz,512,512,435,0.66796875,0.66796875,0.8
LNDb-0151.nii.gz,512,512,326,0.5800781,0.5800781,1.0
LNDb-0111.nii.gz,652,512,345,0.56755984,0.5674922,0.999925
LNDb-0062.nii.gz,512,512,309,0.70703125,0.70703125,1.0
LNDb-0191.nii.gz,581,512,313,0.6335439,0.63399607,1.0002869
LNDb-0244.nii.gz,559,512,292,0.6133828,0.6133828,1.0005523
LNDb-0079.nii.gz,512,512,318,0.7324219,0.7324219,1.0
LNDb-0039.nii.gz,512,512,328,0.7011719,0.7011719,1.0
LNDb-0187.nii.gz,512,512,332,0.6386719,0.6386719,1.0
LNDb-0252.nii.gz,545,512,312,0.5710703,0.5710697,1.000265
LNDb-0289.nii.gz,512,512,323,0.6660156,0.6660156,1.0
LNDb-0212.nii.gz,792,512,353,0.48869532,0.4886957,1.0004205
LNDb-0209.nii.gz,512,512,631,0.61659765,0.61659765,0.5
LNDb-0034.nii.gz,512,512,314,0.65234375,0.65234375,1.0
LNDb-0292.nii.gz,586,512,320,0.665529,0.6660156,1.0
LNDb-0147.nii.gz,512,512,305,0.6621094,0.6621094,1.0
LNDb-0107.nii.gz,512,512,329,0.69140625,0.69140625,1.0
LNDb-0074.nii.gz,512,512,368,0.73046875,0.73046875,1.0
LNDb-0130.nii.gz,512,512,339,0.6269531,0.6269531,1.0
LNDb-0043.nii.gz,512,512,308,0.6113281,0.6113281,1.0
LNDb-0003.nii.gz,512,512,301,0.74609375,0.74609375,1.0
LNDb-0098.nii.gz,512,512,365,0.6640625,0.6640625,1.0
LNDb-0170.nii.gz,512,512,317,0.78515625,0.78515625,1.0
LNDb-0083.nii.gz,512,512,269,0.65234375,0.65234375,1.0
LNDb-0225.nii.gz,666,512,276,0.49703515,0.49703452,1.0003124
LNDb-0018.nii.gz,512,512,323,0.5332031,0.5332031,1.0
LNDb-0265.nii.gz,512,512,393,0.6894531,0.6894531,1.0
LNDb-0058.nii.gz,512,512,328,0.65234375,0.65234375,1.0
LNDb-0095.nii.gz,512,512,314,0.6640625,0.6640625,1.0
LNDb-0233.nii.gz,574,574,340,0.5994425,0.5994425,1.0
LNDb-0300.nii.gz,651,512,362,0.59165233,0.59165287,1.0002885
LNDb-0126.nii.gz,512,512,312,0.6738281,0.6738281,1.0
LNDb-0268.nii.gz,512,512,344,0.8222656,0.8222656,1.4
LNDb-0055.nii.gz,512,512,303,0.73046875,0.73046875,1.0
LNDb-0228.nii.gz,616,512,368,0.6251133,0.62511367,0.999802
LNDb-0015.nii.gz,512,512,328,0.69921875,0.69921875,1.0
LNDb-0148.nii.gz,643,512,324,0.60969985,0.60982615,1.000265
LNDb-0108.nii.gz,512,512,314,0.63671875,0.63671875,1.0
LNDb-0246.nii.gz,554,512,340,0.57688284,0.57688266,1.0
LNDb-0188.nii.gz,599,512,309,0.6237362,0.624207,1.0
LNDb-0060.nii.gz,512,512,367,0.7050781,0.7050781,1.0
LNDb-0113.nii.gz,512,512,344,0.7558594,0.7558594,1.0
LNDb-0286.nii.gz,577,512,274,0.58398044,0.5839809,0.9995804
LNDb-0153.nii.gz,658,512,287,0.57652736,0.5769043,1.0
LNDb-0020.nii.gz,512,512,306,0.609375,0.609375,1.0
LNDb-0076.nii.gz,512,512,362,0.65234375,0.65234375,1.0
LNDb-0105.nii.gz,635,512,339,0.61315435,0.6130957,0.99969196
LNDb-0290.nii.gz,512,512,331,0.65625,0.65625,1.0
LNDb-0145.nii.gz,512,512,323,0.69921875,0.69921875,1.0
LNDb-0036.nii.gz,512,512,337,0.69140625,0.69140625,1.0
LNDb-0210.nii.gz,591,512,285,0.61928904,0.61928934,0.9999295
LNDb-0185.nii.gz,621,512,321,0.568409,0.5685117,0.99962693
LNDb-0250.nii.gz,592,512,293,0.65540624,0.6554054,1.0001545
LNDb-0129.nii.gz,512,512,317,0.7402344,0.7402344,1.0
LNDb-0267.nii.gz,512,512,323,0.7089844,0.7089844,1.0
LNDb-0227.nii.gz,659,512,277,0.53571874,0.5357193,1.000353
LNDb-0081.nii.gz,512,512,328,0.625,0.625,1.0
LNDb-0169.nii.gz,512,512,298,0.78515625,0.78515625,1.0
LNDb-0172.nii.gz,804,512,368,0.44402984,0.44420704,1.0002204
LNDb-0001.nii.gz,512,512,328,0.6074219,0.6074219,1.0
LNDb-0041.nii.gz,512,512,351,0.6015625,0.6015625,1.0
LNDb-0132.nii.gz,512,512,321,0.78515625,0.78515625,1.0
LNDb-0164.nii.gz,512,512,373,0.6484375,0.6484375,1.0
LNDb-0017.nii.gz,512,512,276,0.7050781,0.7050781,1.0
LNDb-0057.nii.gz,512,512,295,0.65234375,0.65234375,1.0
LNDb-0124.nii.gz,512,512,327,0.7109375,0.7109375,1.0
LNDb-0302.nii.gz,568,512,309,0.58773047,0.58773065,1.0
LNDb-0271.nii.gz,566,512,300,0.5253438,0.52534455,0.9998845
LNDb-0231.nii.gz,647,512,260,0.5395547,0.5395549,1.0
LNDb-0097.nii.gz,512,512,319,0.7402344,0.7402344,1.0
